sample_name	bio_celltype
F2S4_170613_007_B01	L6 IT CTX
F2S4_170613_007_C01	L6 CT CTX
F2S4_170613_007_D01	L6 IT CTX
F2S4_170613_007_E01	L6 IT CTX
F2S4_170613_007_F01	L5 NP CTX
F2S4_170613_007_G01	L6 CT CTX
F2S4_170613_007_H01	L6 CT CTX
F2S4_170613_008_A01	L6 CT CTX
F2S4_170613_008_B01	L6 CT CTX
F2S4_170613_008_C01	L6 CT CTX
F2S4_170613_008_D01	L6 CT CTX
F2S4_170613_008_E01	L6 CT CTX
F2S4_170613_008_F01	L6 IT CTX
F2S4_170613_008_G01	L6 CT CTX
F2S4_170613_008_H01	L6b CTX
F2S4_170613_009_A01	L6 IT CTX
F2S4_170613_009_B01	L6 CT CTX
F2S4_170613_009_C01	L6 CT CTX
F2S4_170613_009_D01	L6 IT CTX
F2S4_170613_009_E01	L6 CT CTX
F2S4_170613_009_F01	L6 CT CTX
F2S4_170613_009_G01	L6 CT CTX
F2S4_170613_009_H01	L6 CT CTX
F2S4_170613_016_A01	L4/5 IT CTX
F2S4_170613_016_B01	L4/5 IT CTX
F2S4_170613_016_C01	L2/3 IT CTX-1
F2S4_170613_016_D01	L2/3 IT CTX-1
F2S4_170613_016_E01	L2/3 IT CTX-1
F2S4_170613_016_F01	L4/5 IT CTX
F2S4_170613_016_G01	L2/3 IT CTX-1
F2S4_170613_016_H01	L2/3 IT CTX-1
F2S4_170613_017_A01	L2/3 IT CTX-1
F2S4_170613_017_B01	L2/3 IT CTX-1
F2S4_170613_017_C01	L4/5 IT CTX
F2S4_170613_017_D01	L4/5 IT CTX
F2S4_170613_017_E01	L2/3 IT CTX-1
F2S4_170613_017_F01	L2/3 IT CTX-1
F2S4_170613_017_G01	L4/5 IT CTX
F2S4_170613_017_H01	L2/3 IT CTX-1
F2S4_170613_018_A01	L2/3 IT CTX-1
F2S4_170613_018_B01	L2/3 IT CTX-1
F2S4_170613_018_C01	L2/3 IT CTX-1
F2S4_170613_018_D01	L2/3 IT CTX-1
F2S4_170613_018_E01	L4/5 IT CTX
F2S4_170613_018_F01	L2/3 IT CTX-1
F2S4_170613_018_G01	L2/3 IT CTX-1
F2S4_170613_018_H01	L2/3 IT CTX-1
F2S4_170505_023_A01	L4/5 IT CTX
F2S4_170505_023_B01	L4/5 IT CTX
F2S4_170505_023_C01	L2/3 IT CTX-1
F2S4_170505_023_E01	L4/5 IT CTX
F2S4_170505_023_F01	L4/5 IT CTX
F2S4_170505_023_G01	L4/5 IT CTX
F2S4_170505_023_H01	L4/5 IT CTX
F2S4_170505_024_A01	L2/3 IT CTX-1
F2S4_170505_024_B01	L2/3 IT CTX-1
F2S4_170505_024_C01	L4/5 IT CTX
F2S4_170505_024_D01	L4/5 IT CTX
F2S4_170505_024_E01	L4/5 IT CTX
F2S4_170505_024_F01	L4/5 IT CTX
F2S4_170505_024_G01	L4/5 IT CTX
F2S4_170505_024_H01	L4/5 IT CTX
F2S4_170505_025_A01	L4/5 IT CTX
F2S4_170505_025_B01	L2/3 IT CTX-1
F2S4_170505_025_C01	L4/5 IT CTX
F2S4_170505_025_D01	L2/3 IT CTX-1
F2S4_170505_025_E01	L2/3 IT CTX-1
F2S4_170505_025_F01	L2/3 IT CTX-1
F2S4_170505_025_G01	L4/5 IT CTX
F2S4_170505_025_H01	L4/5 IT CTX
F2S4_170509_024_B01	L2/3 IT CTX-1
F2S4_170509_024_C01	L2/3 IT CTX-1
F2S4_170509_024_D01	L2/3 IT CTX-1
F2S4_170509_024_E01	L2/3 IT CTX-1
F2S4_170509_024_F01	L4/5 IT CTX
F2S4_170509_024_G01	L4/5 IT CTX
F2S4_170509_024_H01	L4/5 IT CTX
F2S4_170509_025_A01	L4/5 IT CTX
F2S4_170509_025_B01	L2/3 IT CTX-1
F2S4_170509_025_C01	L4/5 IT CTX
F2S4_170509_025_D01	L4/5 IT CTX
F2S4_170509_025_E01	L4/5 IT CTX
F2S4_170509_025_F01	L4/5 IT CTX
F2S4_170509_025_G01	L2/3 IT CTX-1
F2S4_170509_025_H01	L2/3 IT CTX-1
F2S4_170505_030_A01	L6 CT CTX
F2S4_170505_030_B01	L5 NP CTX
F2S4_170505_030_C01	L6 IT CTX
F2S4_170505_030_D01	L6 CT CTX
F2S4_170505_030_E01	L5 NP CTX
F2S4_170505_030_F01	L6 CT CTX
F2S4_170505_030_G01	L6 IT CTX
F2S4_170505_030_H01	L6 CT CTX
F2S4_170505_031_A01	L2/3 IT CTX-1
F2S4_170505_031_B01	L6 CT CTX
F2S4_170505_031_C01	L6 CT CTX
F2S4_170505_031_D01	L6 CT CTX
F2S4_170505_031_E01	L6 CT CTX
F2S4_170505_031_F01	L6 CT CTX
F2S4_170505_031_G01	L6 IT CTX
F2S4_170505_031_H01	L6b CTX
F2S4_170505_032_A01	L6 CT CTX
F2S4_170505_032_B01	L6 CT CTX
F2S4_170505_032_C01	L6 CT CTX
F2S4_170505_032_D01	L6 CT CTX
F2S4_170505_032_E01	L6 CT CTX
F2S4_170505_032_F01	L6 CT CTX
F2S4_170505_032_G01	L6 IT CTX
F2S4_170505_032_H01	L5 NP CTX
F2S4_170505_033_A01	L6 CT CTX
F2S4_170505_033_B01	L6 CT CTX
F2S4_170505_033_C01	L6 CT CTX
F2S4_170505_033_D01	L6 CT CTX
F2S4_170505_033_E01	L6 CT CTX
F2S4_170505_033_F01	L6 CT CTX
F2S4_170505_033_G01	L6 CT CTX
F2S4_170505_033_H01	L6b CTX
F2S4_170509_026_A01	L4/5 IT CTX
F2S4_170509_026_B01	L4/5 IT CTX
F2S4_170509_026_C01	L4/5 IT CTX
F2S4_170509_026_D01	L2/3 IT CTX-1
F2S4_170509_026_E01	L4/5 IT CTX
F2S4_170509_026_F01	L4/5 IT CTX
F2S4_170509_026_G01	L4/5 IT CTX
F2S4_170509_026_H01	L4/5 IT CTX
F2S4_170509_027_A01	L4/5 IT CTX
F2S4_170509_027_B01	L4/5 IT CTX
F2S4_170509_027_C01	L2/3 IT CTX-1
F2S4_170509_027_D01	L4/5 IT CTX
F2S4_170509_027_E01	L4/5 IT CTX
F2S4_170509_027_F01	L4/5 IT CTX
F2S4_170509_027_G01	L4/5 IT CTX
F2S4_170509_027_H01	L4/5 IT CTX
F2S4_170505_034_A01	L6 CT CTX
F2S4_170505_034_B01	L6b CTX
F2S4_170505_034_C01	L6 CT CTX
F2S4_170505_034_D01	L6 CT CTX
F2S4_170505_034_E01	L6 CT CTX
F2S4_170505_034_F01	L6 IT CTX
F2S4_170505_034_G01	L6 CT CTX
F2S4_170505_034_H01	L6 CT CTX
F2S4_170505_035_A01	L6 CT CTX
F2S4_170505_035_B01	L6 CT CTX
F2S4_170505_035_C01	L6b CTX
F2S4_170505_035_D01	L6 CT CTX
F2S4_170505_035_E01	L6b CTX
F2S4_170505_035_F01	L6 IT CTX
F2S4_170505_035_G01	L6 CT CTX
F2S4_170505_035_H01	L6 CT CTX
F2S4_170505_036_A01	L6 CT CTX
F2S4_170505_036_B01	L6 CT CTX
F2S4_170505_036_C01	L6 CT CTX
F2S4_170505_036_D01	L6 CT CTX
F2S4_170505_036_E01	L6 IT CTX
F2S4_170505_036_F01	L6 CT CTX
F2S4_170505_036_G01	L6b CTX
F2S4_170505_036_H01	L5 NP CTX
F2S4_170505_037_A01	L4/5 IT CTX
F2S4_170505_037_B01	L4/5 IT CTX
F2S4_170505_037_D01	L4/5 IT CTX
F2S4_170505_037_E01	L2/3 IT CTX-1
F2S4_170505_037_F01	L4/5 IT CTX
F2S4_170505_037_G01	L4/5 IT CTX
F2S4_170505_037_H01	L4/5 IT CTX
F2S4_170509_039_A01	L6 CT CTX
F2S4_170509_039_B01	L6 CT CTX
F2S4_170509_039_C01	L6 CT CTX
F2S4_170509_039_D01	L6 CT CTX
F2S4_170509_039_E01	L6 CT CTX
F2S4_170509_039_F01	L6 CT CTX
F2S4_170509_039_G01	L6 CT CTX
F2S4_170509_039_H01	L6 CT CTX
F2S4_170509_040_A01	L6 CT CTX
F2S4_170509_040_B01	L6 CT CTX
F2S4_170509_040_C01	L6 CT CTX
F2S4_170509_040_D01	L6 CT CTX
F2S4_170509_040_E01	L6 CT CTX
F2S4_170509_040_F01	L6 CT CTX
F2S4_170509_040_G01	L6 CT CTX
F2S4_170509_040_H01	L6b CTX
F2S4_170505_038_A01	L4/5 IT CTX
F2S4_170505_038_B01	L4/5 IT CTX
F2S4_170505_038_C01	L4/5 IT CTX
F2S4_170505_038_D01	L4/5 IT CTX
F2S4_170505_038_E01	L4/5 IT CTX
F2S4_170505_038_F01	L4/5 IT CTX
F2S4_170505_038_G01	L4/5 IT CTX
F2S4_170505_038_H01	L4/5 IT CTX
F2S4_170505_039_A01	L4/5 IT CTX
F2S4_170505_039_B01	L4/5 IT CTX
F2S4_170505_039_C01	L4/5 IT CTX
F2S4_170505_039_D01	L4/5 IT CTX
F2S4_170505_039_E01	L4/5 IT CTX
F2S4_170505_039_F01	L2/3 IT CTX-1
F2S4_170505_039_G01	L4/5 IT CTX
F2S4_170505_039_H01	L4/5 IT CTX
F2S4_170505_040_A01	L4/5 IT CTX
F2S4_170505_040_B01	L4/5 IT CTX
F2S4_170505_040_C01	L4/5 IT CTX
F2S4_170505_040_D01	L4/5 IT CTX
F2S4_170505_040_E01	L4/5 IT CTX
F2S4_170505_040_F01	L4/5 IT CTX
F2S4_170505_040_G01	L4/5 IT CTX
F2S4_170505_040_H01	L4/5 IT CTX
F2S4_170509_031_A01	L4/5 IT CTX
F2S4_170509_031_B01	L4/5 IT CTX
F2S4_170509_031_C01	L2/3 IT CTX-1
F2S4_170509_031_D01	L2/3 IT CTX-1
F2S4_170509_031_E01	L4/5 IT CTX
F2S4_170509_031_F01	L4/5 IT CTX
F2S4_170509_031_G01	L2/3 IT CTX-1
F2S4_170509_031_H01	L4/5 IT CTX
F2S4_170509_032_A01	L4/5 IT CTX
F2S4_170509_032_B01	L4/5 IT CTX
F2S4_170509_032_C01	L4/5 IT CTX
F2S4_170509_032_D01	L4/5 IT CTX
F2S4_170509_032_E01	L2/3 IT CTX-1
F2S4_170509_032_F01	L4/5 IT CTX
F2S4_170509_032_G01	L2/3 IT CTX-1
F2S4_170509_032_H01	L4/5 IT CTX
F2S4_170509_036_A01	L6 CT CTX
F2S4_170509_036_B01	L6 CT CTX
F2S4_170509_036_C01	L6 CT CTX
F2S4_170509_036_D01	L6 CT CTX
F2S4_170509_036_E01	L6 CT CTX
F2S4_170509_036_F01	L6 IT CTX
F2S4_170509_036_G01	L6 CT CTX
F2S4_170509_036_H01	L6 CT CTX
F2S4_170505_041_A01	L4/5 IT CTX
F2S4_170505_041_B01	L4/5 IT CTX
F2S4_170505_041_C01	L2/3 IT CTX-1
F2S4_170505_041_D01	L4/5 IT CTX
F2S4_170505_041_E01	L4/5 IT CTX
F2S4_170505_041_F01	L4/5 IT CTX
F2S4_170505_041_G01	L4/5 IT CTX
F2S4_170505_041_H01	L2/3 IT CTX-1
F2S4_170505_042_A01	L4/5 IT CTX
F2S4_170505_042_C01	L2/3 IT CTX-1
F2S4_170505_042_D01	L2/3 IT CTX-1
F2S4_170505_042_E01	L4/5 IT CTX
F2S4_170505_042_F01	L4/5 IT CTX
F2S4_170505_042_G01	L2/3 IT CTX-1
F2S4_170505_042_H01	L4/5 IT CTX
F2S4_170505_043_A01	L4/5 IT CTX
F2S4_170505_043_B01	L4/5 IT CTX
F2S4_170505_043_C01	L4/5 IT CTX
F2S4_170505_043_D01	L4/5 IT CTX
F2S4_170505_043_E01	L4/5 IT CTX
F2S4_170505_043_F01	L2/3 IT CTX-1
F2S4_170505_043_G01	L4/5 IT CTX
F2S4_170505_043_H01	L4/5 IT CTX
F2S4_170509_037_A01	L6 CT CTX
F2S4_170509_037_B01	L5 PT CTX
F2S4_170509_037_C01	L6 CT CTX
F2S4_170509_037_D01	L6 CT CTX
F2S4_170509_037_E01	L6 IT CTX
F2S4_170509_037_F01	L6b CTX
F2S4_170509_037_G01	L6 CT CTX
F2S4_170509_037_H01	L6 CT CTX
F2S4_170509_038_A01	L6 CT CTX
F2S4_170509_038_B01	L6 CT CTX
F2S4_170509_038_C01	L6 CT CTX
F2S4_170509_038_D01	L6b CTX
F2S4_170509_038_E01	L6 IT CTX
F2S4_170509_038_F01	L6 CT CTX
F2S4_170509_038_G01	L6 CT CTX
F2S4_170509_038_H01	L6 CT CTX
F2S4_170505_049_A01	L6 CT CTX
F2S4_170505_049_B01	L6 CT CTX
F2S4_170505_049_C01	L6 CT CTX
F2S4_170505_049_D01	L6 CT CTX
F2S4_170505_049_E01	L6 IT CTX
F2S4_170505_049_F01	L6 CT CTX
F2S4_170505_049_G01	L6 CT CTX
F2S4_170505_049_H01	L6 CT CTX
F2S4_170505_050_A01	L6 CT CTX
F2S4_170505_050_B01	L6 CT CTX
F2S4_170505_050_C01	L6 CT CTX
F2S4_170505_050_D01	L6 CT CTX
F2S4_170505_050_E01	L6 IT CTX
F2S4_170505_050_F01	L6 CT CTX
F2S4_170505_050_G01	L6 CT CTX
F2S4_170505_050_H01	L6 CT CTX
F2S4_170505_051_A01	L6 CT CTX
F2S4_170505_051_B01	L6 CT CTX
F2S4_170505_051_C01	L6 IT CTX
F2S4_170505_051_D01	L6 IT CTX
F2S4_170505_051_E01	L6 IT CTX
F2S4_170505_051_F01	L6 CT CTX
F2S4_170505_051_G01	L6 CT CTX
F2S4_170505_051_H01	L6 IT CTX
F2S4_170509_006_A01	L2/3 IT CTX-1
F2S4_170509_006_B01	L4/5 IT CTX
F2S4_170509_006_C01	L4/5 IT CTX
F2S4_170509_006_D01	L4/5 IT CTX
F2S4_170509_006_E01	L4/5 IT CTX
F2S4_170509_006_F01	L4/5 IT CTX
F2S4_170509_006_G01	L4/5 IT CTX
F2S4_170509_006_H01	L4/5 IT CTX
F2S4_170509_007_A01	L4/5 IT CTX
F2S4_170509_007_B01	L2/3 IT CTX-1
F2S4_170509_007_C01	L4/5 IT CTX
F2S4_170509_007_D01	L4/5 IT CTX
F2S4_170509_007_E01	L4/5 IT CTX
F2S4_170509_007_F01	L4/5 IT CTX
F2S4_170509_007_G01	L4/5 IT CTX
F2S4_170509_007_H01	L2/3 IT CTX-1
F2S4_170509_008_A01	L4/5 IT CTX
F2S4_170509_008_B01	L4/5 IT CTX
F2S4_170509_008_C01	L2/3 IT CTX-1
F2S4_170509_008_D01	L4/5 IT CTX
F2S4_170509_008_E01	L4/5 IT CTX
F2S4_170509_008_F01	L4/5 IT CTX
F2S4_170509_008_G01	L4/5 IT CTX
F2S4_170509_008_H01	L4/5 IT CTX
F2S4_170505_052_A01	L6 CT CTX
F2S4_170505_052_B01	L6 CT CTX
F2S4_170505_052_C01	L6 CT CTX
F2S4_170505_052_D01	L6 CT CTX
F2S4_170505_052_E01	L6 CT CTX
F2S4_170505_052_F01	L6 CT CTX
F2S4_170505_052_G01	L6 CT CTX
F2S4_170505_052_H01	L6 CT CTX
F2S4_170505_053_A01	L6b CTX
F2S4_170505_053_B01	L6 CT CTX
F2S4_170505_053_C01	L6 CT CTX
F2S4_170505_053_D01	L6 CT CTX
F2S4_170505_053_E01	L6 CT CTX
F2S4_170505_053_F01	L6 CT CTX
F2S4_170505_053_H01	L6 CT CTX
F2S4_170505_054_A01	L6 IT CTX
F2S4_170505_054_B01	L6 CT CTX
F2S4_170505_054_C01	L6 IT CTX
F2S4_170505_054_D01	L6 CT CTX
F2S4_170505_054_E01	L6 CT CTX
F2S4_170505_054_F01	L5 NP CTX
F2S4_170505_054_G01	L6 CT CTX
F2S4_170505_054_H01	L6 CT CTX
F2S4_170509_028_A01	L4/5 IT CTX
F2S4_170509_028_B01	L4/5 IT CTX
F2S4_170509_028_C01	L4/5 IT CTX
F2S4_170509_028_D01	L4/5 IT CTX
F2S4_170509_028_E01	L4/5 IT CTX
F2S4_170509_028_F01	L4/5 IT CTX
F2S4_170509_028_G01	L2/3 IT CTX-1
F2S4_170509_028_H01	L4/5 IT CTX
F2S4_170509_029_A01	L2/3 IT CTX-1
F2S4_170509_029_B01	L4/5 IT CTX
F2S4_170509_029_C01	L4/5 IT CTX
F2S4_170509_029_D01	L4/5 IT CTX
F2S4_170509_029_E01	L2/3 IT CTX-1
F2S4_170509_029_F01	L4/5 IT CTX
F2S4_170509_029_G01	L2/3 IT CTX-1
F2S4_170509_029_H01	L4/5 IT CTX
F2S4_170509_030_A01	L4/5 IT CTX
F2S4_170509_030_B01	L4/5 IT CTX
F2S4_170509_030_C01	L2/3 IT CTX-1
F2S4_170509_030_D01	L4/5 IT CTX
F2S4_170509_030_E01	L4/5 IT CTX
F2S4_170509_030_F01	L4/5 IT CTX
F2S4_170509_030_G01	L2/3 IT CTX-1
F2S4_170509_030_H01	L4/5 IT CTX
F2S4_170509_003_A01	L4/5 IT CTX
F2S4_170509_003_B01	L4/5 IT CTX
F2S4_170509_003_C01	L4/5 IT CTX
F2S4_170509_003_D01	L4/5 IT CTX
F2S4_170509_003_E01	L4/5 IT CTX
F2S4_170509_003_F01	L4/5 IT CTX
F2S4_170509_003_G01	L2/3 IT CTX-1
F2S4_170509_003_H01	L4/5 IT CTX
F2S4_170509_004_A01	L2/3 IT CTX-1
F2S4_170509_004_B01	L2/3 IT CTX-1
F2S4_170509_004_C01	L4/5 IT CTX
F2S4_170509_004_D01	L4/5 IT CTX
F2S4_170509_004_E01	L4/5 IT CTX
F2S4_170509_004_F01	L5 IT CTX
F2S4_170509_004_G01	L4/5 IT CTX
F2S4_170509_004_H01	L2/3 IT CTX-1
F2S4_170509_005_A01	L4/5 IT CTX
F2S4_170509_005_B01	L4/5 IT CTX
F2S4_170509_005_C01	L4/5 IT CTX
F2S4_170509_005_D01	L4/5 IT CTX
F2S4_170509_005_E01	L4/5 IT CTX
F2S4_170509_005_F01	L2/3 IT CTX-1
F2S4_170509_005_G01	L4/5 IT CTX
F2S4_170509_005_H01	L2/3 IT CTX-1
F2S4_170522_035_A01	L5 NP CTX
F2S4_170522_035_B01	L5 IT CTX
F2S4_170522_035_C01	L4/5 IT CTX
F2S4_170522_035_D01	L4/5 IT CTX
F2S4_170522_035_E01	L4/5 IT CTX
F2S4_170522_035_F01	L5 IT CTX
F2S4_170522_035_G01	L5 IT CTX
F2S4_170522_035_H01	L5 IT CTX
F2S4_170522_036_A01	L4/5 IT CTX
F2S4_170522_036_B01	L5 IT CTX
F2S4_170522_036_C01	L4/5 IT CTX
F2S4_170522_076_A01	L6 CT CTX
F2S4_170522_076_B01	L6 CT CTX
F2S4_170522_076_C01	L6 IT CTX
F2S4_170522_076_D01	L6 CT CTX
F2S4_170522_076_E01	L6 CT CTX
F2S4_170522_076_F01	L6 CT CTX
F2S4_170522_076_G01	L6 CT CTX
F2S4_170522_076_H01	L6 IT CTX
F2S4_170522_077_A01	L6 CT CTX
F2S4_170522_077_B01	L6 IT CTX
F2S4_170522_077_C01	L6 CT CTX
F2S4_170522_077_D01	L6b CTX
F2S4_170522_077_E01	L6 CT CTX
F2S4_170522_077_F01	L6 IT CTX
F2S4_170522_077_G01	L5 NP CTX
F2S4_170522_077_H01	L6 CT CTX
F2S4_170522_073_A01	L6 CT CTX
F2S4_170522_073_B01	L6 IT CTX
F2S4_170522_073_C01	L6 CT CTX
F2S4_170522_073_D01	L6 CT CTX
F2S4_170522_073_E01	L6 CT CTX
F2S4_170522_073_F01	L6 CT CTX
F2S4_170522_073_H01	L6b CTX
F2S4_170522_074_A01	L5 NP CTX
F2S4_170522_074_B01	L6 CT CTX
F2S4_170522_074_C01	L6 CT CTX
F2S4_170522_074_D01	L5 NP CTX
F2S4_170522_074_E01	L6 CT CTX
F2S4_170522_074_F01	L6 CT CTX
F2S4_170522_074_G01	L6 CT CTX
F2S4_170522_074_H01	L6 CT CTX
F2S4_170522_075_A01	L6 CT CTX
F2S4_170522_075_B01	L6 CT CTX
F2S4_170522_075_C01	L6 IT CTX
F2S4_170522_075_D01	L6 IT CTX
F2S4_170522_075_E01	L6 CT CTX
F2S4_170522_075_F01	L6 IT CTX
F2S4_170522_075_G01	L6 CT CTX
F2S4_170522_075_H01	L6 IT CTX
F2S4_170523_007_A01	L6b CTX
F2S4_170523_007_B01	L6 CT CTX
F2S4_170523_007_C01	L6 CT CTX
F2S4_170523_007_D01	L6 CT CTX
F2S4_170523_007_E01	L6 CT CTX
F2S4_170523_007_F01	L6 CT CTX
F2S4_170523_007_G01	L6 CT CTX
F2S4_170523_007_H01	L6 IT CTX
F2S4_170523_008_A01	L6 CT CTX
F2S4_170523_008_B01	L6 CT CTX
F2S4_170523_008_C01	L6 CT CTX
F2S4_170523_008_D01	L6 CT CTX
F2S4_170523_008_E01	L6 CT CTX
F2S4_170523_008_F01	L6 CT CTX
F2S4_170523_008_G01	L6 CT CTX
F2S4_170523_008_H01	L6 CT CTX
F2S4_170523_009_A01	L6 IT CTX
F2S4_170523_009_B01	L6 CT CTX
F2S4_170523_009_C01	L6 IT CTX
F2S4_170523_009_D01	L6 CT CTX
F2S4_170523_009_E01	L6 CT CTX
F2S4_170523_009_F01	L6 CT CTX
F2S4_170523_009_H01	L5 NP CTX
F2S4_170626_001_A01	L4/5 IT CTX
F2S4_170626_001_B01	L4/5 IT CTX
F2S4_170626_001_C01	L4/5 IT CTX
F2S4_170626_001_E01	L4/5 IT CTX
F2S4_170626_001_F01	L4/5 IT CTX
F2S4_170626_001_G01	L4/5 IT CTX
F2S4_170626_001_H01	L4/5 IT CTX
F2S4_170626_002_A01	L4/5 IT CTX
F2S4_170626_002_B01	L4/5 IT CTX
F2S4_170626_002_C01	L4/5 IT CTX
F2S4_170626_002_E01	L4/5 IT CTX
F2S4_170626_002_F01	L4/5 IT CTX
F2S4_170626_002_G01	L5 NP CTX
F2S4_170626_002_H01	L4/5 IT CTX
F2S4_170626_003_A01	L5 IT CTX
F2S4_170626_003_B01	L4/5 IT CTX
F2S4_170626_003_C01	L5 IT CTX
F2S4_170626_003_D01	L4/5 IT CTX
F2S4_170626_003_E01	L4/5 IT CTX
F2S4_170626_003_F01	L4/5 IT CTX
F2S4_170626_003_G01	L4/5 IT CTX
F2S4_170626_003_H01	L4/5 IT CTX
F2S4_170627_009_A01	L4/5 IT CTX
F2S4_170627_009_B01	L4/5 IT CTX
F2S4_170627_009_C01	L5 IT CTX
F2S4_170627_009_D01	L4/5 IT CTX
F2S4_170627_009_E01	L4/5 IT CTX
F2S4_170627_009_F01	L4/5 IT CTX
F2S4_170627_009_G01	L4/5 IT CTX
F2S4_170627_009_H01	L4/5 IT CTX
F2S4_170512_001_A01	L4/5 IT CTX
F2S4_170512_001_B01	L4/5 IT CTX
F2S4_170512_001_D01	L4/5 IT CTX
F2S4_170512_001_E01	L4/5 IT CTX
F2S4_170512_001_F01	L4/5 IT CTX
F2S4_170512_001_G01	L4/5 IT CTX
F2S4_170512_001_H01	L4/5 IT CTX
F2S4_170512_002_A01	L4/5 IT CTX
F2S4_170512_002_B01	L4/5 IT CTX
F2S4_170512_002_C01	L4/5 IT CTX
F2S4_170512_002_D01	L4/5 IT CTX
F2S4_170512_002_E01	L4/5 IT CTX
F2S4_170512_002_F01	L4/5 IT CTX
F2S4_170512_002_G01	L4/5 IT CTX
F2S4_170512_002_H01	L4/5 IT CTX
F2S4_170626_004_A01	L4/5 IT CTX
F2S4_170626_004_B01	L4/5 IT CTX
F2S4_170626_004_C01	L4/5 IT CTX
F2S4_170626_004_D01	L4/5 IT CTX
F2S4_170626_004_E01	L4/5 IT CTX
F2S4_170626_004_F01	L4/5 IT CTX
F2S4_170626_004_G01	L4/5 IT CTX
F2S4_170626_004_H01	L4/5 IT CTX
F2S4_170626_005_A01	L4/5 IT CTX
F2S4_170626_005_B01	L4/5 IT CTX
F2S4_170626_005_C01	L4/5 IT CTX
F2S4_170626_005_D01	L4/5 IT CTX
F2S4_170626_005_E01	L4/5 IT CTX
F2S4_170626_005_F01	L4/5 IT CTX
F2S4_170626_005_G01	L4/5 IT CTX
F2S4_170626_005_H01	L4/5 IT CTX
F2S4_170626_006_A01	L4/5 IT CTX
F2S4_170626_006_B01	L4/5 IT CTX
F2S4_170626_006_C01	L4/5 IT CTX
F2S4_170626_006_D01	L4/5 IT CTX
F2S4_170626_006_E01	L4/5 IT CTX
F2S4_170626_006_F01	L4/5 IT CTX
F2S4_170626_006_G01	L4/5 IT CTX
F2S4_170626_006_H01	L4/5 IT CTX
F2S4_170626_007_A01	L4/5 IT CTX
F2S4_170626_007_B01	L4/5 IT CTX
F2S4_170626_007_C01	L4/5 IT CTX
F2S4_170626_007_D01	L4/5 IT CTX
F2S4_170626_007_E01	L4/5 IT CTX
F2S4_170626_007_F01	L4/5 IT CTX
F2S4_170626_007_G01	L4/5 IT CTX
F2S4_170626_007_H01	L4/5 IT CTX
F2S4_170626_008_A01	L4/5 IT CTX
F2S4_170626_008_B01	L4/5 IT CTX
F2S4_170626_008_C01	L4/5 IT CTX
F2S4_170626_008_D01	L5 IT CTX
F2S4_170626_008_E01	L5 IT CTX
F2S4_170626_008_F01	L4/5 IT CTX
F2S4_170626_008_G01	L4/5 IT CTX
F2S4_170626_008_H01	L4/5 IT CTX
F2S4_170626_022_A01	L5 IT CTX
F2S4_170626_022_B01	L4/5 IT CTX
F2S4_170626_022_C01	L4/5 IT CTX
F2S4_170626_022_D01	L4/5 IT CTX
F2S4_170626_022_E01	L4/5 IT CTX
F2S4_170626_022_F01	L5 IT CTX
F2S4_170626_022_G01	L4/5 IT CTX
F2S4_170626_022_H01	L4/5 IT CTX
F2S4_170626_023_B01	L5 IT CTX
F2S4_170626_023_C01	L4/5 IT CTX
F2S4_170626_023_D01	L4/5 IT CTX
F2S4_170626_023_E01	L4/5 IT CTX
F2S4_170626_023_F01	L5 NP CTX
F2S4_170626_023_G01	L4/5 IT CTX
F2S4_170626_023_H01	L5 IT CTX
F2S4_170626_024_A01	L4/5 IT CTX
F2S4_170626_024_B01	L4/5 IT CTX
F2S4_170626_024_C01	L4/5 IT CTX
F2S4_170626_024_D01	L4/5 IT CTX
F2S4_170626_024_E01	L4/5 IT CTX
F2S4_170626_024_F01	L4/5 IT CTX
F2S4_170626_024_G01	L4/5 IT CTX
F2S4_170626_024_H01	L4/5 IT CTX
F2S4_170627_001_A01	L4/5 IT CTX
F2S4_170627_001_B01	L4/5 IT CTX
F2S4_170627_001_C01	Sst
F2S4_170627_001_D01	L4/5 IT CTX
F2S4_170627_001_E01	L4/5 IT CTX
F2S4_170627_001_F01	L5 NP CTX
F2S4_170627_001_G01	L4/5 IT CTX
F2S4_170627_001_H01	L4/5 IT CTX
F2S4_170627_002_A01	L4/5 IT CTX
F2S4_170627_002_B01	L5 NP CTX
F2S4_170627_002_C01	L4/5 IT CTX
F2S4_170627_002_D01	L5 NP CTX
F2S4_170627_002_E01	L4/5 IT CTX
F2S4_170627_002_F01	L4/5 IT CTX
F2S4_170627_002_G01	L5 PT CTX
F2S4_170627_002_H01	L4/5 IT CTX
F2S4_170627_003_A01	L4/5 IT CTX
F2S4_170627_003_B01	L4/5 IT CTX
F2S4_170627_003_C01	L4/5 IT CTX
F2S4_170627_003_D01	L4/5 IT CTX
F2S4_170627_003_E01	L4/5 IT CTX
F2S4_170627_003_F01	L5 NP CTX
F2S4_170627_003_G01	L4/5 IT CTX
F2S4_170627_003_H01	L4/5 IT CTX
F2S4_170627_004_A01	L4/5 IT CTX
F2S4_170627_004_B01	L5 NP CTX
F2S4_170627_004_C01	L5 IT CTX
F2S4_170627_004_D01	L5 IT CTX
F2S4_170627_004_E01	L4/5 IT CTX
F2S4_170627_004_F01	L4/5 IT CTX
F2S4_170627_004_G01	L4/5 IT CTX
F2S4_170627_004_H01	L4/5 IT CTX
F2S4_170627_019_A01	L4/5 IT CTX
