sample_name	subclass_label
F2S4_170615_028_A01	L5 NP CTX
F2S4_170615_028_B01	L5 NP CTX
F2S4_170615_028_C01	L5 NP CTX
F2S4_170615_028_D01	L5 NP CTX
F2S4_170615_028_E01	L5 NP CTX
F2S4_170615_028_F01	L5 NP CTX
F2S4_170615_028_G01	L5 NP CTX
F2S4_170615_028_H01	L5 IT CTX
F2S4_170615_029_A01	L5 NP CTX
F2S4_170615_029_B01	L5 NP CTX
F2S4_170615_029_C01	L5 NP CTX
F2S4_170615_029_E01	L4/5 IT CTX
F2S4_170615_029_F01	L5 NP CTX
F2S4_170615_029_G01	L5 NP CTX
F2S4_170615_029_H01	L5 NP CTX
F2S4_170615_038_A01	L6 IT CTX
F2S4_170615_038_B01	L6 IT CTX
F2S4_170615_038_C01	L6 IT CTX
F2S4_170615_038_D01	L6 CT CTX
F2S4_170615_038_E01	L6 IT CTX
F2S4_170615_038_F01	L6 CT CTX
F2S4_170615_038_G01	L6 CT CTX
F2S4_170615_038_H01	L6 IT CTX
F2S4_170615_039_A01	L6 CT CTX
F2S4_170615_039_C01	L6b CTX
F2S4_170615_039_D01	L6 CT CTX
F2S4_170615_039_E01	L6 IT CTX
F2S4_170615_039_F01	L6 IT CTX
F2S4_170615_039_H01	L6 IT CTX
F2S4_170613_043_A01	L2/3 IT CTX-1
F2S4_170613_043_B01	L2/3 IT CTX-1
F2S4_170613_043_C01	L2/3 IT CTX-1
F2S4_170613_043_D01	L2/3 IT CTX-1
F2S4_170613_043_E01	L2/3 IT CTX-1
F2S4_170613_043_F01	L2/3 IT CTX-1
F2S4_170613_043_H01	L2/3 IT CTX-1
F2S4_170613_044_B01	L2/3 IT CTX-1
F2S4_170613_044_C01	L2/3 IT CTX-1
F2S4_170613_044_E01	L2/3 IT CTX-1
F2S4_170613_044_F01	L2/3 IT CTX-1
F2S4_170613_044_G01	L2/3 IT CTX-1
F2S4_170613_044_H01	L2/3 IT CTX-1
F2S4_170615_019_A01	L4/5 IT CTX
F2S4_170615_019_C01	L4/5 IT CTX
F2S4_170615_019_D01	L4/5 IT CTX
F2S4_170615_019_E01	L4/5 IT CTX
F2S4_170615_019_G01	L4/5 IT CTX
F2S4_170615_020_C01	L4/5 IT CTX
F2S4_170615_020_D01	L4/5 IT CTX
F2S4_170615_020_E01	L4/5 IT CTX
F2S4_170615_020_F01	L4/5 IT CTX
F2S4_170615_020_G01	L4/5 IT CTX
F2S4_170615_020_H01	L4/5 IT CTX
F2S4_170615_021_A01	L4/5 IT CTX
F2S4_170615_021_B01	L4/5 IT CTX
F2S4_170615_021_C01	L4/5 IT CTX
F2S4_170615_021_D01	L4/5 IT CTX
F2S4_170615_021_E01	L4/5 IT CTX
F2S4_170615_021_F01	L4/5 IT CTX
F2S4_170615_021_G01	L4/5 IT CTX
F2S4_170615_021_H01	L4/5 IT CTX
F2S4_170615_030_B01	L5 NP CTX
F2S4_170615_030_C01	L5 NP CTX
F2S4_170615_030_D01	L5 IT CTX
F2S4_170615_030_E01	L5 NP CTX
F2S4_170615_030_G01	L5 NP CTX
F2S4_170615_030_H01	L5 NP CTX
F2S4_170615_031_B01	L6 IT CTX
F2S4_170615_031_D01	L6 IT CTX
F2S4_170615_031_E01	L6 IT CTX
F2S4_170615_031_G01	L6 IT CTX
F2S4_170615_031_H01	L6 IT CTX
F2S4_170615_032_A01	L6 CT CTX
F2S4_170615_032_B01	L6 IT CTX
F2S4_170615_032_C01	L5 IT CTX
F2S4_170615_032_D01	L6 IT CTX
F2S4_170615_032_E01	L6 IT CTX
F2S4_170615_032_F01	L6 CT CTX
F2S4_170615_032_G01	L6 IT CTX
F2S4_170615_032_H01	L5 IT CTX
F2S4_170522_036_D01	L4/5 IT CTX
F2S4_170522_036_E01	L4/5 IT CTX
F2S4_170522_036_F01	L4/5 IT CTX
F2S4_170522_036_G01	L4/5 IT CTX
F2S4_170522_036_H01	L4/5 IT CTX
F2S4_170522_053_A01	L6 IT CTX
F2S4_170522_053_B01	L6 IT CTX
F2S4_170522_053_C01	L6 IT CTX
F2S4_170522_053_D01	L6 IT CTX
F2S4_170522_053_E01	L6 IT CTX
F2S4_170522_053_F01	L6 CT CTX
F2S4_170522_053_G01	L6 IT CTX
F2S4_170522_053_H01	L6 CT CTX
F2S4_170522_054_A01	L6 IT CTX
F2S4_170522_054_B01	L6 IT CTX
F2S4_170522_054_C01	L6 IT CTX
F2S4_170522_054_D01	L6 IT CTX
F2S4_170522_054_E01	L6 CT CTX
F2S4_170522_054_F01	L6 CT CTX
F2S4_170522_054_G01	L6 IT CTX
F2S4_170522_054_H01	L6 IT CTX
F2S4_170522_082_A01	L4/5 IT CTX
F2S4_170522_082_B01	L4/5 IT CTX
F2S4_170522_082_C01	L4/5 IT CTX
F2S4_170522_082_D01	L4/5 IT CTX
F2S4_170522_082_E01	L4/5 IT CTX
F2S4_170522_082_H01	L4/5 IT CTX
F2S4_170522_083_A01	L4/5 IT CTX
F2S4_170522_083_B01	L4/5 IT CTX
F2S4_170522_083_C01	L4/5 IT CTX
F2S4_170522_083_F01	L4/5 IT CTX
F2S4_170522_083_G01	L4/5 IT CTX
F2S4_170522_083_H01	L4/5 IT CTX
F2S4_170522_084_A01	L4/5 IT CTX
F2S4_170522_084_B01	L4/5 IT CTX
F2S4_170522_084_C01	L4/5 IT CTX
F2S4_170522_084_E01	L4/5 IT CTX
F2S4_170522_084_F01	L4/5 IT CTX
F2S4_170522_084_G01	L4/5 IT CTX
F2S4_170522_084_H01	L4/5 IT CTX
F2S4_170615_036_A01	L6 IT CTX
F2S4_170615_036_C01	L6 IT CTX
F2S4_170615_036_D01	L6 IT CTX
F2S4_170615_036_F01	L6 CT CTX
F2S4_170615_036_H01	L6 IT CTX
F2S4_170615_037_B01	L6 CT CTX
F2S4_170615_037_C01	L6 IT CTX
F2S4_170615_037_D01	L6 IT CTX
F2S4_170615_037_E01	L6 CT CTX
F2S4_170615_037_F01	L6 IT CTX
F2S4_170615_037_G01	L6 IT CTX
F2S4_170615_037_H01	L6 IT CTX
F2S4_170523_010_A01	L4/5 IT CTX
F2S4_170523_010_B01	L4/5 IT CTX
F2S4_170523_010_C01	L4/5 IT CTX
F2S4_170523_010_D01	L4/5 IT CTX
F2S4_170523_010_E01	L4/5 IT CTX
F2S4_170523_010_F01	L4/5 IT CTX
F2S4_170523_010_G01	L4/5 IT CTX
F2S4_170523_011_B01	L4/5 IT CTX
F2S4_170523_011_C01	L4/5 IT CTX
F2S4_170523_011_D01	L4/5 IT CTX
F2S4_170523_011_E01	L4/5 IT CTX
F2S4_170523_011_F01	L6 CT CTX
F2S4_170523_011_G01	L4/5 IT CTX
F2S4_170523_011_H01	L4/5 IT CTX
F2S4_170523_012_A01	L4/5 IT CTX
F2S4_170523_012_B01	L4/5 IT CTX
F2S4_170523_012_C01	L4/5 IT CTX
F2S4_170523_012_D01	L4/5 IT CTX
F2S4_170523_012_E01	L4/5 IT CTX
F2S4_170523_012_F01	L4/5 IT CTX
F2S4_170523_012_G01	L4/5 IT CTX
F2S4_170523_012_H01	L4/5 IT CTX
F2S4_170613_041_A01	L2/3 IT CTX-1
F2S4_170613_041_B01	L2/3 IT CTX-1
F2S4_170613_041_D01	L2/3 IT CTX-1
F2S4_170613_041_F01	L2/3 IT CTX-1
F2S4_170613_041_G01	L4/5 IT CTX
F2S4_170613_041_H01	L2/3 IT CTX-1
F2S4_170613_042_A01	L2/3 IT CTX-1
F2S4_170613_042_B01	L2/3 IT CTX-1
F2S4_170613_042_C01	L2/3 IT CTX-1
F2S4_170613_042_D01	L2/3 IT CTX-1
F2S4_170613_042_F01	L2/3 IT CTX-1
F2S4_170613_042_G01	L2/3 IT CTX-1
F2S4_170613_042_H01	L2/3 IT CTX-1
F2S4_170213_001_A01	L4/5 IT CTX
F2S4_170213_001_B01	L4/5 IT CTX
F2S4_170213_001_C01	L4/5 IT CTX
F2S4_170213_001_D01	L4/5 IT CTX
F2S4_170213_001_E01	L4/5 IT CTX
F2S4_170213_001_F01	L4/5 IT CTX
F2S4_170213_001_G01	L4/5 IT CTX
F2S4_170213_002_A01	L4/5 IT CTX
F2S4_170213_002_B01	L4/5 IT CTX
F2S4_170213_002_D01	L4/5 IT CTX
F2S4_170213_002_E01	L4/5 IT CTX
F2S4_170213_002_F01	L4/5 IT CTX
F2S4_170213_002_G01	L4/5 IT CTX
F2S4_170213_002_H01	L4/5 IT CTX
F2S4_170213_003_A01	L4/5 IT CTX
F2S4_170213_003_B01	L4/5 IT CTX
F2S4_170213_003_D01	L4/5 IT CTX
F2S4_170213_003_E01	L4/5 IT CTX
F2S4_170213_003_F01	L4/5 IT CTX
F2S4_170213_003_H01	L4/5 IT CTX
F2S4_170522_095_A01	L2/3 IT CTX-1
F2S4_170522_095_B01	L2/3 IT CTX-1
F2S4_170522_095_C01	L2/3 IT CTX-1
F2S4_170522_095_D01	L6 IT CTX
F2S4_170522_095_E01	L6 IT CTX
F2S4_170522_095_F01	L6 IT CTX
F2S4_170522_095_G01	L6 IT CTX
F2S4_170522_095_H01	L6 IT CTX
F2S4_170522_096_A01	L6 IT CTX
F2S4_170522_096_B01	L6 CT CTX
F2S4_170522_096_C01	L6 CT CTX
F2S4_170522_096_E01	L6 IT CTX
F2S4_170522_096_F01	L6 IT CTX
F2S4_170522_096_G01	L6 IT CTX
F2S4_170522_096_H01	L6 IT CTX
F2S4_170522_097_A01	L6 IT CTX
F2S4_170522_097_B01	L6 CT CTX
F2S4_170522_097_C01	L5 IT CTX
F2S4_170522_097_D01	L6 CT CTX
F2S4_170522_097_E01	L6 IT CTX
F2S4_170522_097_F01	L6 IT CTX
F2S4_170522_097_G01	L6 CT CTX
F2S4_170522_097_H01	L6 CT CTX
F2S4_170615_034_A01	L6 CT CTX
F2S4_170615_034_B01	L6 IT CTX
F2S4_170615_034_C01	L6 CT CTX
F2S4_170615_034_D01	L6 CT CTX
F2S4_170615_034_E01	L6 CT CTX
F2S4_170615_034_F01	L6 CT CTX
F2S4_170615_034_H01	L6 IT CTX
F2S4_170615_035_A01	L6 CT CTX
F2S4_170615_035_B01	L6 CT CTX
F2S4_170615_035_C01	L6 IT CTX
F2S4_170615_035_D01	L6 CT CTX
F2S4_170615_035_E01	L6 IT CTX
F2S4_170615_035_F01	L6 IT CTX
F2S4_170615_035_G01	L6 IT CTX
F2S4_170615_035_H01	L6 IT CTX
F2S4_170406_019_A01	L4/5 IT CTX
F2S4_170406_019_B01	L4/5 IT CTX
F2S4_170406_019_C01	L4/5 IT CTX
F2S4_170406_019_D01	L4/5 IT CTX
F2S4_170406_019_E01	L4/5 IT CTX
F2S4_170406_019_G01	L4/5 IT CTX
F2S4_170406_019_H01	L4/5 IT CTX
F2S4_170406_020_A01	L4/5 IT CTX
F2S4_170406_020_B01	L4/5 IT CTX
F2S4_170406_020_C01	L4/5 IT CTX
F2S4_170406_020_E01	L4/5 IT CTX
F2S4_170406_020_G01	L4/5 IT CTX
F2S4_170406_020_H01	L4/5 IT CTX
F2S4_170406_021_A01	L4/5 IT CTX
F2S4_170406_021_D01	L4/5 IT CTX
F2S4_170406_021_F01	L4/5 IT CTX
F2S4_170406_021_H01	L4/5 IT CTX
F2S4_170407_013_B01	L4/5 IT CTX
F2S4_170407_013_C01	L4/5 IT CTX
F2S4_170407_013_D01	L4/5 IT CTX
F2S4_170407_013_F01	L4/5 IT CTX
F2S4_170407_013_G01	L4/5 IT CTX
F2S4_170407_013_H01	L4/5 IT CTX
F2S4_170407_014_B01	L4/5 IT CTX
F2S4_170407_014_C01	L4/5 IT CTX
F2S4_170407_014_D01	L4/5 IT CTX
F2S4_170407_014_E01	L4/5 IT CTX
F2S4_170407_014_F01	L4/5 IT CTX
F2S4_170407_014_G01	L4/5 IT CTX
F2S4_170407_014_H01	L4/5 IT CTX
F2S4_170523_025_A01	L2/3 IT CTX-1
F2S4_170523_025_B01	L2/3 IT CTX-1
F2S4_170523_025_C01	L2/3 IT CTX-1
F2S4_170523_025_D01	L2/3 IT CTX-1
F2S4_170523_025_E01	L2/3 IT CTX-1
F2S4_170523_025_F01	L2/3 IT CTX-1
F2S4_170523_025_G01	L2/3 IT CTX-1
F2S4_170523_025_H01	L2/3 IT CTX-1
F2S4_170523_026_A01	L2/3 IT CTX-1
F2S4_170523_026_B01	L2/3 IT CTX-1
F2S4_170523_026_C01	L2/3 IT CTX-1
F2S4_170523_026_D01	L2/3 IT CTX-1
F2S4_170523_026_E01	L2/3 IT CTX-1
F2S4_170523_026_F01	L2/3 IT CTX-1
F2S4_170523_026_G01	L2/3 IT CTX-1
F2S4_170523_026_H01	L2/3 IT CTX-1
F2S4_170523_027_A01	L6 IT CTX
F2S4_170523_027_B01	L6 CT CTX
F2S4_170523_027_C01	L6b CTX
F2S4_170523_027_D01	L6 CT CTX
F2S4_170523_027_E01	L6 CT CTX
F2S4_170523_027_F01	L6 IT CTX
F2S4_170523_027_G01	L6 IT CTX
F2S4_170523_027_H01	L2/3 IT CTX-1
F2S4_170523_028_A01	L6 IT CTX
F2S4_170523_028_B01	L6 CT CTX
F2S4_170523_028_C01	L6 IT CTX
F2S4_170523_028_D01	L6 CT CTX
F2S4_170523_028_E01	L6 IT CTX
F2S4_170523_028_F01	L6 IT CTX
F2S4_170523_028_G01	L6 CT CTX
F2S4_170523_028_H01	L6 IT CTX
F2S4_170523_029_A01	L6 CT CTX
F2S4_170523_029_B01	L6 CT CTX
F2S4_170523_029_C01	L6 IT CTX
F2S4_170523_029_D01	L6 CT CTX
F2S4_170523_029_E01	L6 IT CTX
F2S4_170523_029_F01	L6 IT CTX
F2S4_170523_029_G01	L6 CT CTX
F2S4_170523_030_A01	L6 CT CTX
F2S4_170523_030_B01	L6 IT CTX
F2S4_170523_030_C01	L6 CT CTX
F2S4_170523_030_D01	L6 IT CTX
F2S4_170523_030_E01	L5 IT CTX
F2S4_170523_030_G01	L6 CT CTX
F2S4_170523_030_H01	L6 CT CTX
F2S4_170523_016_B01	L4/5 IT CTX
F2S4_170523_016_D01	L4/5 IT CTX
F2S4_170523_016_E01	L4/5 IT CTX
F2S4_170523_016_F01	L4/5 IT CTX
F2S4_170523_016_G01	L4/5 IT CTX
F2S4_170523_016_H01	L4/5 IT CTX
F2S4_170523_017_A01	L4/5 IT CTX
F2S4_170523_017_B01	L4/5 IT CTX
F2S4_170523_017_C01	L4/5 IT CTX
F2S4_170523_017_D01	L4/5 IT CTX
F2S4_170523_017_E01	L4/5 IT CTX
F2S4_170523_017_F01	L4/5 IT CTX
F2S4_170523_017_G01	L4/5 IT CTX
F2S4_170523_017_H01	L4/5 IT CTX
F2S4_170523_018_A01	L4/5 IT CTX
F2S4_170523_018_B01	L4/5 IT CTX
F2S4_170523_018_C01	L4/5 IT CTX
F2S4_170523_018_D01	L2/3 IT CTX-1
F2S4_170523_018_E01	L2/3 IT CTX-1
F2S4_170523_018_F01	L2/3 IT CTX-1
F2S4_170523_018_G01	L2/3 IT CTX-1
F2S4_170523_018_H01	L2/3 IT CTX-1
F2S4_170523_019_B01	L2/3 IT CTX-1
F2S4_170523_019_C01	L4/5 IT CTX
F2S4_170523_019_D01	L2/3 IT CTX-1
F2S4_170523_019_E01	L2/3 IT CTX-1
F2S4_170523_019_F01	L2/3 IT CTX-1
F2S4_170523_019_G01	L2/3 IT CTX-1
F2S4_170523_019_H01	L2/3 IT CTX-1
F2S4_170523_020_A01	L2/3 IT CTX-1
F2S4_170523_020_B01	L4/5 IT CTX
F2S4_170523_020_C01	L2/3 IT CTX-1
F2S4_170523_020_D01	L2/3 IT CTX-1
F2S4_170523_020_E01	L2/3 IT CTX-1
F2S4_170523_020_F01	L2/3 IT CTX-1
F2S4_170523_020_G01	L2/3 IT CTX-1
F2S4_170523_020_H01	L2/3 IT CTX-1
F2S4_170613_035_A01	L6 IT CTX
F2S4_170613_035_B01	L6 IT CTX
F2S4_170613_035_D01	L6 IT CTX
F2S4_170613_035_E01	L6 IT CTX
F2S4_170613_035_F01	L6 IT CTX
F2S4_170613_035_G01	L6b CTX
F2S4_170613_035_H01	L6 IT CTX
F2S4_170613_036_A01	L6 IT CTX
F2S4_170613_036_B01	L6 CT CTX
F2S4_170613_036_C01	L6 IT CTX
F2S4_170613_036_E01	L5 IT CTX
F2S4_170613_036_F01	L6 CT CTX
F2S4_170613_036_G01	L6 IT CTX
F2S4_170613_036_H01	L6 IT CTX
F2S4_170613_037_A01	L2/3 IT CTX-1
F2S4_170613_037_B01	L2/3 IT CTX-1
F2S4_170613_037_C01	L2/3 IT CTX-1
F2S4_170613_037_D01	L2/3 IT CTX-1
F2S4_170613_037_E01	L2/3 IT CTX-1
F2S4_170613_037_F01	L4/5 IT CTX
F2S4_170613_037_G01	L2/3 IT CTX-1
F2S4_170615_010_A01	L6 IT CTX
F2S4_170615_010_B01	L6 CT CTX
F2S4_170615_010_C01	L6 IT CTX
F2S4_170615_010_D01	L6 IT CTX
F2S4_170615_010_E01	L6 IT CTX
F2S4_170615_010_F01	L6 CT CTX
F2S4_170615_010_G01	L6 IT CTX
F2S4_170615_010_H01	L6 IT CTX
F2S4_170615_011_B01	L6 IT CTX
F2S4_170615_011_C01	L6 IT CTX
F2S4_170615_011_D01	L6 IT CTX
F2S4_170615_011_G01	L6 IT CTX
F2S4_170615_011_H01	L5 NP CTX
F2S4_170615_012_A01	L6 IT CTX
F2S4_170615_012_B01	L6 IT CTX
F2S4_170615_012_C01	L6 IT CTX
F2S4_170615_012_D01	L6 CT CTX
F2S4_170615_012_E01	L6 IT CTX
F2S4_170615_012_F01	L6 IT CTX
F2S4_170615_012_G01	L6 CT CTX
F2S4_170615_012_H01	L6 IT CTX
F2S4_170523_013_A01	L4/5 IT CTX
F2S4_170523_013_B01	L4/5 IT CTX
F2S4_170523_013_E01	L4/5 IT CTX
F2S4_170523_013_H01	L4/5 IT CTX
F2S4_170523_014_A01	L4/5 IT CTX
F2S4_170523_014_B01	L4/5 IT CTX
F2S4_170523_014_C01	L4/5 IT CTX
F2S4_170523_014_D01	L4/5 IT CTX
F2S4_170523_014_E01	L4/5 IT CTX
F2S4_170523_014_G01	L4/5 IT CTX
F2S4_170523_014_H01	L4/5 IT CTX
F2S4_170523_015_A01	L4/5 IT CTX
F2S4_170523_015_B01	L4/5 IT CTX
F2S4_170523_015_C01	L4/5 IT CTX
F2S4_170523_015_D01	L4/5 IT CTX
F2S4_170523_015_E01	L4/5 IT CTX
F2S4_170523_015_F01	L4/5 IT CTX
F2S4_170523_015_G01	L4/5 IT CTX
F2S4_170523_015_H01	L4/5 IT CTX
F2S4_170613_019_A01	L6 IT CTX
F2S4_170613_019_B01	L6b CTX
F2S4_170613_019_C01	L6b CTX
F2S4_170613_019_E01	L6b CTX
F2S4_170613_019_F01	L6 IT CTX
F2S4_170613_019_G01	L6 IT CTX
F2S4_170613_019_H01	L6b CTX
F2S4_170613_020_A01	L6 CT CTX
F2S4_170613_020_C01	L6 IT CTX
F2S4_170613_020_D01	L6 IT CTX
F2S4_170613_020_E01	L6 IT CTX
F2S4_170613_020_F01	L6 IT CTX
F2S4_170613_020_G01	L6b CTX
F2S4_170613_020_H01	L6 CT CTX
F2S4_170613_038_A01	L2/3 IT CTX-1
F2S4_170613_038_B01	L2/3 IT CTX-1
F2S4_170613_038_C01	L2/3 IT CTX-1
F2S4_170613_038_D01	L2/3 IT CTX-1
F2S4_170613_038_E01	L2/3 IT CTX-1
F2S4_170613_038_F01	L2/3 IT CTX-1
F2S4_170613_038_G01	L2/3 IT CTX-1
F2S4_170613_038_H01	L2/3 IT CTX-1
F2S4_170613_039_A01	L2/3 IT CTX-1
F2S4_170613_039_B01	L2/3 IT CTX-1
F2S4_170613_039_C01	L2/3 IT CTX-1
F2S4_170613_039_D01	L4/5 IT CTX
F2S4_170613_039_E01	L2/3 IT CTX-1
F2S4_170613_039_F01	L2/3 IT CTX-1
F2S4_170613_039_G01	L2/3 IT CTX-1
F2S4_170613_040_A01	L2/3 IT CTX-1
F2S4_170613_040_B01	L2/3 IT CTX-1
F2S4_170613_040_C01	L2/3 IT CTX-1
F2S4_170613_040_D01	L2/3 IT CTX-1
F2S4_170613_040_E01	L2/3 IT CTX-1
F2S4_170613_040_F01	L2/3 IT CTX-1
F2S4_170613_040_G01	L2/3 IT CTX-1
F2S4_170613_040_H01	L2/3 IT CTX-1
F2S4_170615_013_A01	L6 IT CTX
F2S4_170615_013_B01	L6 IT CTX
F2S4_170615_013_C01	L6 IT CTX
F2S4_170615_013_D01	L6 CT CTX
F2S4_170615_013_E01	L6 IT CTX
F2S4_170615_013_F01	L6 IT CTX
F2S4_170615_013_G01	L6 IT CTX
F2S4_170615_014_A01	L6 CT CTX
F2S4_170615_014_B01	L6 CT CTX
F2S4_170615_014_E01	L6 IT CTX
F2S4_170615_014_F01	L6 IT CTX
F2S4_170615_014_G01	L6 IT CTX
F2S4_170615_014_H01	L6 CT CTX
F2S4_170615_015_A01	L6 CT CTX
F2S4_170615_015_B01	L6 IT CTX
F2S4_170615_015_C01	L6 IT CTX
F2S4_170615_015_D01	L6 CT CTX
F2S4_170615_015_F01	L6 CT CTX
F2S4_170615_015_G01	L6 IT CTX
F2S4_170615_015_H01	L6 CT CTX
F2S4_170523_021_A01	L2/3 IT CTX-1
F2S4_170523_021_B01	L2/3 IT CTX-1
F2S4_170523_021_C01	L2/3 IT CTX-1
F2S4_170523_021_D01	L2/3 IT CTX-1
F2S4_170523_021_E01	L2/3 IT CTX-1
F2S4_170523_021_F01	L2/3 IT CTX-1
F2S4_170523_021_G01	L2/3 IT CTX-1
F2S4_170523_021_H01	L2/3 IT CTX-1
F2S4_170523_022_A01	L2/3 IT CTX-1
F2S4_170523_022_B01	L2/3 IT CTX-1
F2S4_170523_022_C01	L2/3 IT CTX-1
F2S4_170523_022_D01	L4/5 IT CTX
F2S4_170523_022_E01	L2/3 IT CTX-1
F2S4_170523_022_F01	L2/3 IT CTX-1
F2S4_170523_022_G01	L2/3 IT CTX-1
F2S4_170523_022_H01	L2/3 IT CTX-1
F2S4_170523_023_A01	L2/3 IT CTX-1
F2S4_170523_023_B01	L2/3 IT CTX-1
F2S4_170523_023_C01	L2/3 IT CTX-1
F2S4_170523_023_D01	L2/3 IT CTX-1
F2S4_170523_023_E01	L2/3 IT CTX-1
F2S4_170523_023_F01	L2/3 IT CTX-1
F2S4_170523_023_G01	L2/3 IT CTX-1
F2S4_170523_024_A01	L2/3 IT CTX-1
F2S4_170523_024_B01	L2/3 IT CTX-1
F2S4_170523_024_C01	L2/3 IT CTX-1
F2S4_170523_024_D01	L2/3 IT CTX-1
F2S4_170523_024_E01	L2/3 IT CTX-1
F2S4_170523_024_F01	L2/3 IT CTX-1
F2S4_170523_024_G01	L2/3 IT CTX-1
F2S4_170523_024_H01	L2/3 IT CTX-1
F2S4_170613_025_B01	L6 IT CTX
F2S4_170613_025_C01	L6 CT CTX
F2S4_170613_025_D01	L6 IT CTX
F2S4_170613_025_E01	L6 IT CTX
F2S4_170613_025_F01	L6 IT CTX
F2S4_170613_025_G01	L6 CT CTX
F2S4_170613_025_H01	L6 CT CTX
F2S4_170613_026_A01	L6 IT CTX
F2S4_170613_026_B01	L6 IT CTX
F2S4_170613_026_D01	L6 CT CTX
F2S4_170613_026_E01	L6 IT CTX
F2S4_170613_026_F01	L6 CT CTX
F2S4_170613_026_G01	L6 CT CTX
F2S4_170613_026_H01	L6 IT CTX
F2S4_170613_027_A01	L6 IT CTX
F2S4_170613_027_B01	L6 CT CTX
F2S4_170613_027_C01	L6 IT CTX
F2S4_170613_027_D01	L6 IT CTX
F2S4_170613_027_E01	L6 CT CTX
F2S4_170613_027_F01	L6 IT CTX
F2S4_170613_027_G01	L6 IT CTX
F2S4_170613_027_H01	L6 IT CTX
F2S4_170613_028_A01	L6 IT CTX
F2S4_170613_028_B01	L6 IT CTX
F2S4_170613_028_C01	L6 IT CTX
F2S4_170613_028_D01	L6 IT CTX
F2S4_170613_028_E01	L6 IT CTX
F2S4_170613_028_F01	L6 CT CTX
F2S4_170613_028_G01	L6 IT CTX
F2S4_170613_028_H01	L6b CTX
F2S4_170613_029_B01	L6 IT CTX
F2S4_170613_029_C01	L6 IT CTX
F2S4_170613_029_E01	L6 IT CTX
F2S4_170613_029_F01	L6 IT CTX
F2S4_170613_029_G01	L6 IT CTX
F2S4_170613_029_H01	L6 IT CTX
F2S4_170615_016_A01	L6 IT CTX
F2S4_170615_016_B01	L6 IT CTX
F2S4_170615_016_C01	L6 IT CTX
F2S4_170615_016_D01	L6 CT CTX
F2S4_170615_016_E01	L6 IT CTX
F2S4_170615_016_H01	L6b CTX
F2S4_170615_033_A01	L6 CT CTX
F2S4_170615_033_B01	L6 IT CTX
F2S4_170615_033_C01	L6 CT CTX
F2S4_170615_033_D01	L6 IT CTX
F2S4_170615_033_E01	L6 IT CTX
F2S4_170615_033_F01	L6b CTX
F2S4_170615_033_G01	L6 IT CTX
F2S4_170615_033_H01	L6 CT CTX
F2S4_170613_021_A01	L6 CT CTX
F2S4_170613_021_B01	L6b CTX
F2S4_170613_021_C01	L6 CT CTX
F2S4_170613_021_D01	L6 IT CTX
F2S4_170613_021_E01	L6b CTX
F2S4_170613_021_F01	L6 CT CTX
F2S4_170613_021_H01	L6 IT CTX
F2S4_170613_022_A01	L6 IT CTX
F2S4_170613_022_B01	L6 IT CTX
F2S4_170613_022_C01	L6 CT CTX
F2S4_170613_022_E01	L6 CT CTX
F2S4_170613_022_G01	L6 CT CTX
F2S4_170613_022_H01	L6b CTX
F2S4_170613_023_A01	L6 IT CTX
F2S4_170613_023_B01	L6 CT CTX
F2S4_170613_023_C01	L6 CT CTX
F2S4_170613_023_D01	L6 IT CTX
F2S4_170613_023_E01	L6 CT CTX
F2S4_170613_023_F01	L6 IT CTX
F2S4_170613_024_A01	L6 CT CTX
F2S4_170613_024_B01	L6 IT CTX
F2S4_170613_024_C01	L6 CT CTX
F2S4_170613_024_E01	L6 IT CTX
F2S4_170613_024_F01	L6b CTX
F2S4_170613_024_G01	L6b CTX
F2S4_170613_024_H01	L6 IT CTX
F2S4_170627_010_A01	L4/5 IT CTX
F2S4_170627_010_B01	L4/5 IT CTX
F2S4_170627_010_C01	L4/5 IT CTX
F2S4_170627_010_D01	L4/5 IT CTX
F2S4_170627_010_E01	L4/5 IT CTX
F2S4_170627_010_F01	L4/5 IT CTX
F2S4_170627_010_G01	L4/5 IT CTX
F2S4_170627_011_A01	L4/5 IT CTX
F2S4_170627_011_B01	L4/5 IT CTX
F2S4_170627_011_C01	L4/5 IT CTX
F2S4_170627_011_D01	Sst
F2S4_170627_011_E01	L4/5 IT CTX
F2S4_170627_011_F01	L4/5 IT CTX
F2S4_170627_011_H01	L4/5 IT CTX
F2S4_170627_012_A01	L4/5 IT CTX
F2S4_170627_012_B01	L4/5 IT CTX
F2S4_170627_012_C01	L4/5 IT CTX
F2S4_170627_012_D01	L4/5 IT CTX
F2S4_170627_012_E01	L4/5 IT CTX
F2S4_170627_012_F01	L5 IT CTX
F2S4_170627_012_G01	L4/5 IT CTX
F2S4_170627_012_H01	L4/5 IT CTX
F2S4_170613_030_B01	L6 IT CTX
F2S4_170613_030_C01	L6 IT CTX
F2S4_170613_030_D01	L6 CT CTX
F2S4_170613_030_E01	L6 IT CTX
F2S4_170613_030_F01	L6 IT CTX
F2S4_170613_030_G01	L6 IT CTX
F2S4_170613_030_H01	L6 IT CTX
F2S4_170613_031_B01	L6 CT CTX
F2S4_170613_031_C01	L6 IT CTX
F2S4_170613_031_D01	L6 IT CTX
F2S4_170613_031_E01	L6 CT CTX
F2S4_170613_031_F01	L6 IT CTX
F2S4_170613_031_G01	L6 IT CTX
F2S4_170613_031_H01	L6 CT CTX
